IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027020014602474873178731461806,024748731,2020-09-02 22:44:23-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255990645429234806,022559906,2020-09-02 22:39:51-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027120014602182042507302157002,021820425,2020-09-02 17:12:48-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602116818085028250412,021168180,2020-09-02 15:32:53-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602232081980424173434,022320819,2020-09-02 15:28:15-0600,896,80266,Phase 3a - Destination Secondary Processing,2020-09-04,2020-09-03
0027120014600203261386323742990,002032613,2020-09-02 15:01:10-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027020014602474846776109221745,024748467,2020-09-02 22:37:04-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602235589289117153301,022355892,2020-09-02 17:15:43-0700,894,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027020014602474667143221391260,024746671,2020-09-02 22:35:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602204872531322047373,022048725,2020-09-02 17:32:12-0400,893,32203,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014602474577932340351371,024745779,2020-09-02 22:43:19-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474871278701402408,024748712,2020-09-02 22:44:21-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602273492087740292030,022734920,2020-09-02 16:48:05-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014600184026875070817955,001840268,2020-09-02 22:48:09-0500,481,79402,Phase 1a - Origin Primary Processing,,
0027020014600276212821029117000,002762128,2020-09-02 19:08:25-0400,484,21090,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602104653043420486222,021046530,2020-09-02 23:52:40-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027020014602474467420016541600,024744674,2020-09-02 22:37:37-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602182129708824110826,021821297,2020-09-02 16:29:21-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602235589089117029800,022355890,2020-09-02 17:15:44-0700,894,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602157880990805683840,021578809,2020-09-02 15:27:15-0700,891,98032,Phase 1a - Origin Primary Processing,,
0027120014602166820085281792114,021668200,2020-09-02 16:12:36-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602104652343420010404,021046523,2020-09-02 23:52:42-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602181516407928100531,021815164,2020-09-02 19:00:10-0400,896,07099,Phase 3a - Destination Secondary Processing,2020-09-05,2020-09-03
0027120014602126030143420730006,021260301,2020-09-02 23:52:46-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027020014600695945519971805510,006959455,2020-09-02 22:06:05-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-05,
0027120014602258903738655619913,022589037,2020-09-02 22:43:27-0500,481,36619,Phase 1a - Origin Primary Processing,,
0027120014602222259060188331290,022222590,2020-09-02 19:30:12-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602154421686322728432,021544216,2020-09-02 16:52:51-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602104653143420294106,021046531,2020-09-02 23:52:38-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027020014602474533128449381310,024745331,2020-09-02 22:34:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602104652943420395045,021046529,2020-09-02 23:52:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602126030043420212320,021260300,2020-09-02 23:52:46-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602203303830014750220,022033038,2020-09-02 20:36:54-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602205059032210703119,022050590,2020-09-02 20:42:32-0400,481,32203,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602104652543420226125,021046525,2020-09-02 23:52:42-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602125102638655543924,021251026,2020-09-02 22:43:22-0500,481,36619,Phase 1a - Origin Primary Processing,,
0027120014602166749785119365295,021667497,2020-09-02 16:41:27-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027020014602474854177079581803,024748541,2020-09-02 22:37:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602104654043420331511,021046540,2020-09-02 23:52:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602157629989135225051,021576299,2020-09-02 20:47:36-0700,891,91383,Phase 1a - Origin Primary Processing,,
0027120014602182125108824140521,021821251,2020-09-02 16:29:27-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602166749885119361184,021667498,2020-09-02 16:41:27-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602182145408837278201,021821454,2020-09-02 17:02:51-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014600275763621035216646,002757636,2020-09-02 19:36:59-0400,484,21090,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602104653543420373516,021046535,2020-09-02 23:52:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602205054232210581980,022050542,2020-09-02 20:42:14-0400,481,32203,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602104654543420284514,021046545,2020-09-02 23:52:38-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027020014602474648137377208604,024746481,2020-09-02 22:34:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602126029943420131430,021260299,2020-09-02 23:52:46-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602104654243420372873,021046542,2020-09-02 23:52:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602166740185050373815,021667401,2020-09-02 15:57:03-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602154422786323650454,021544227,2020-09-02 15:16:58-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027020014600276629021012204343,002766290,2020-09-02 19:37:03-0400,484,21090,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602104654343420935822,021046543,2020-09-02 23:52:39-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602261374875929046161,022613748,2020-09-02 22:45:02-0500,896,71102,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602126030343420960887,021260303,2020-09-02 23:52:45-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602276260638555064889,022762606,2020-09-02 18:48:24-0400,481,02904,Phase 1a - Origin Primary Processing,,
0027120014602154324885262401886,021543248,2020-09-02 16:15:03-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602126030443420112348,021260304,2020-09-02 23:52:46-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602276258037216361821,022762580,2020-09-02 17:35:08-0500,481,37229,Phase 1a - Origin Primary Processing,,
0027120014602115827074011460009,021158270,2020-09-02 18:42:28-0600,891,80266,Phase 1a - Origin Primary Processing,,
0027120014602160895529907207308,021608955,2020-09-02 23:48:35-0400,894,29423,Phase 2b - Destination SCF Processing,,
0027120014602154230085024286036,021542300,2020-09-02 15:59:31-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602104654743420407235,021046547,2020-09-02 23:52:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027020014600275978619403566934,002759786,2020-09-02 19:31:03-0400,896,19176,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-03
0027120014602089014063670878149,020890140,2020-09-02 17:39:48-0500,894,63155,Phase 2b - Destination SCF Processing,,
0027120014602182142608836239428,021821426,2020-09-02 17:04:06-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602104654143420238999,021046541,2020-09-02 23:52:38-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014600200670131015191303,002006701,2020-09-02 18:39:43-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602104653943420271601,021046539,2020-09-02 23:52:38-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602116884485140522699,021168844,2020-09-02 16:52:59-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602104652443420105223,021046524,2020-09-02 23:52:42-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602104653843420911836,021046538,2020-09-02 23:52:39-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602154257985120950497,021542579,2020-09-02 16:07:02-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602107488990805190920,021074889,2020-09-02 15:26:51-0700,891,98032,Phase 1a - Origin Primary Processing,,
0027120014602104652243420483125,021046522,2020-09-02 23:52:36-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602203401330060100504,022034013,2020-09-02 20:29:26-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602126030243420295600,021260302,2020-09-02 23:52:46-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602104654943420305262,021046549,2020-09-02 23:52:38-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602090067778217181835,020900677,2020-09-02 10:13:32-0500,893,78284,Phase 2a - Destination MMP Processing,,
0027120014602182025607205271305,021820256,2020-09-02 17:05:16-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474353706063180119,024743537,2020-09-02 22:38:10-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602129220385050854157,021292203,2020-09-02 15:59:34-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602181820607029059191,021818206,2020-09-02 18:26:52-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602116835985041535442,021168359,2020-09-02 16:12:49-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602181518907928220644,021815189,2020-09-02 18:59:55-0400,896,07099,Phase 3a - Destination Secondary Processing,2020-09-05,2020-09-03
0031120014602266351695062,022663516,2020-09-02 16:51:36-0700,896,95101,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602117160085901800483,021171600,2020-09-02 16:08:08-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602126029843420362085,021260298,2020-09-02 23:52:46-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027020014600276615406820623464,002766154,2020-09-02 17:30:30-0400,893,10610,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602104653443420971623,021046534,2020-09-02 23:52:38-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602271828181643007575,022718281,2020-09-02 17:27:11-0600,893,81505,Phase 2a - Destination MMP Processing,,
0027120014602203551630548294533,022035516,2020-09-02 20:41:41-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602166721785024162226,021667217,2020-09-02 15:59:26-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602104652843420314714,021046528,2020-09-02 23:52:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602141494280823950905,021414942,2020-09-02 21:48:33-0600,896,80910,Phase 3a - Destination Secondary Processing,,2020-09-03
0027020014600276214921409567910,002762149,2020-09-02 19:08:28-0400,484,21090,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602104652143420877318,021046521,2020-09-02 23:52:39-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602076633964801362501,020766339,2020-09-02 16:04:32-0500,894,65801,Phase 2b - Destination SCF Processing,,
0027120014602139173655784305029,021391736,2020-09-02 18:18:35-0500,894,55806,Phase 2b - Destination SCF Processing,,
0027020014600695999862040601525,006959998,2020-09-02 21:56:22-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-08,
0027020014600276214721401345569,002762147,2020-09-02 19:08:27-0400,484,21090,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602104653643420497207,021046536,2020-09-02 23:52:40-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602154539987714015555,021545399,2020-09-02 16:48:10-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027020014602474668445701133710,024746684,2020-09-02 22:35:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602116833485040336613,021168334,2020-09-02 16:12:48-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602154324285262413539,021543242,2020-09-02 16:15:03-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602104653343420917170,021046533,2020-09-02 23:52:39-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602072687331015862009,020726873,2020-09-02 18:39:46-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602116819185028470901,021168191,2020-09-02 15:32:50-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602089235968136105340,020892359,2020-09-02 18:48:29-0500,481,52401,Phase 1a - Origin Primary Processing,,
0027120014602104652743420946267,021046527,2020-09-02 23:52:39-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602104654843420965105,021046548,2020-09-02 23:52:39-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602104652043420460128,021046520,2020-09-02 23:52:36-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602090612285021521546,020906122,2020-09-02 16:14:53-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602222056760107334122,022220567,2020-09-02 19:47:41-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602078268885374858234,020782688,2020-09-02 16:15:25-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602154316085258208403,021543160,2020-09-02 16:15:08-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602182244008904211917,021822440,2020-09-02 16:43:22-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602090807286323555335,020908072,2020-09-02 15:01:14-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602114668362946408795,021146683,2020-09-02 17:10:24-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602182077807950115099,021820778,2020-09-02 16:45:51-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602231734680504222325,022317346,2020-09-02 18:39:14-0600,896,80266,Phase 3a - Destination Secondary Processing,2020-09-04,2020-09-03
0027120014602090613185021721311,020906131,2020-09-02 16:14:53-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014600203229885374012536,002032298,2020-09-02 16:15:20-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027020014602474510727332156057,024745107,2020-09-02 22:19:22-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602203599730608036363,022035997,2020-09-02 21:00:27-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602154315785258133966,021543157,2020-09-02 16:15:08-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602237325190706774139,022373251,2020-09-02 12:31:22-0700,894,90052,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602078407887123398444,020784078,2020-09-02 16:13:23-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014600203304687123120617,002033046,2020-09-02 16:13:25-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602222111560123342111,022221115,2020-09-02 19:50:01-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602203556530549727404,022035565,2020-09-02 20:28:12-0400,894,30026,Phase 2b - Destination SCF Processing,,
0027120014602182072407945330946,021820724,2020-09-02 16:44:13-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602090903487123288600,020909034,2020-09-02 16:13:26-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602222182760154423736,022221827,2020-09-02 19:28:23-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602222056260107236025,022220562,2020-09-02 19:47:42-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602117202686323223636,021172026,2020-09-02 15:01:16-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602182211208872181359,021822112,2020-09-02 16:44:56-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602182222108880140365,021822221,2020-09-02 16:44:19-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602116871185120602688,021168711,2020-09-02 16:04:28-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602116871085120744188,021168710,2020-09-02 16:04:25-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602116856785069925656,021168567,2020-09-02 16:14:52-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602116853185051475147,021168531,2020-09-02 16:14:59-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602181943307093236202,021819433,2020-09-02 16:45:48-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602181516007928790203,021815160,2020-09-02 19:00:09-0400,896,07099,Phase 3a - Destination Secondary Processing,2020-09-05,2020-09-03
0027120014602154317285258381225,021543172,2020-09-02 16:15:10-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027020014600275779727045009999,002757797,2020-09-02 23:18:37-0400,896,27498,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602076346762450392115,020763467,2020-09-02 22:14:01-0500,481,61821,Phase 1a - Origin Primary Processing,,
0027120014602116852885051105349,021168528,2020-09-02 16:14:58-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602090382980550586736,020903829,2020-09-02 15:49:25-0600,893,80266,Phase 2a - Destination MMP Processing,,
93270200146002758596,002758596,2020-09-02 17:58:22-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602090644785120907780,020906447,2020-09-02 16:04:36-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602235597389119465043,022355973,2020-09-02 17:15:22-0700,894,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602257419731015152212,022574197,2020-09-02 18:39:23-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602078304486301462636,020783044,2020-09-02 18:28:03-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602222278660194513222,022222786,2020-09-02 19:40:47-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602090904087123203713,020909040,2020-09-02 16:13:26-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027020014602474554930115755705,024745549,2020-09-02 22:42:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475388711050263389,024753887,2020-09-02 22:45:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474697642301500076,024746976,2020-09-02 22:47:12-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474688646545713726,024746886,2020-09-02 22:47:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475348707450202604,024753487,2020-09-02 22:46:20-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474393511215300887,024743935,2020-09-02 22:43:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475381811374530138,024753818,2020-09-02 22:45:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475344906492302928,024753449,2020-09-02 22:46:25-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474687946511171830,024746879,2020-09-02 22:47:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474423612309198212,024744236,2020-09-02 22:43:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474556530152769329,024745565,2020-09-02 22:42:18-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475480021230112618,024754800,2020-09-02 22:45:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474555030115522206,024745550,2020-09-02 22:42:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474680645030850107,024746806,2020-09-02 22:47:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474864878230451502,024748648,2020-09-02 22:44:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474875878756362009,024748758,2020-09-02 22:44:26-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474675644202854496,024746756,2020-09-02 22:46:45-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475471921028120103,024754719,2020-09-02 22:44:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474676744319135653,024746767,2020-09-02 22:46:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475336906033390155,024753369,2020-09-02 22:46:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475297301742552700,024752973,2020-09-02 22:45:22-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474400311357132315,024744003,2020-09-02 22:43:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474865778250652023,024748657,2020-09-02 22:44:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474884183025081919,024748841,2020-09-02 22:44:37-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474702448307454139,024747024,2020-09-02 22:47:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475466120850354201,024754661,2020-09-02 22:45:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475361408241976882,024753614,2020-09-02 22:46:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475470420886314808,024754704,2020-09-02 22:44:56-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475483421921195186,024754834,2020-09-02 22:45:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474754859405602613,024747548,2020-09-02 22:40:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474861878015416051,024748618,2020-09-02 22:44:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474701748302235550,024747017,2020-09-02 22:47:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475460820708343523,024754608,2020-09-02 22:44:40-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474401111364344729,024744011,2020-09-02 22:43:33-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474674244130270493,024746742,2020-09-02 22:46:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475339306110281725,024753393,2020-09-02 22:46:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474329402025201045,024743294,2020-09-02 22:47:22-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475483121788330211,024754831,2020-09-02 22:45:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475363707747375912,024753637,2020-09-02 22:46:05-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474394111217221862,024743941,2020-09-02 22:43:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474870278652351503,024748702,2020-09-02 22:44:19-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474856577381522523,024748565,2020-09-02 22:44:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474411111706180664,024744111,2020-09-02 22:43:45-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474330802052315453,024743308,2020-09-02 22:47:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474550930075216965,024745509,2020-09-02 22:42:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474574834429577215,024745748,2020-09-02 22:43:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474572932259918882,024745729,2020-09-02 22:43:15-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475343206437240367,024753432,2020-09-02 22:46:27-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475389011518101645,024753890,2020-09-02 22:45:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475377111223461540,024753771,2020-09-02 22:45:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474392811215269099,024743928,2020-09-02 22:43:23-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475296501701304229,024752965,2020-09-02 22:45:23-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475452020015131709,024754520,2020-09-02 22:44:49-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474874978748125604,024748749,2020-09-02 22:44:25-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474695447201759317,024746954,2020-09-02 22:47:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474566831401382336,024745668,2020-09-02 22:43:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475334205448440965,024753342,2020-09-02 22:46:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474561430327351867,024745614,2020-09-02 22:43:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474686846350194414,024746868,2020-09-02 22:46:59-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474397411236340155,024743974,2020-09-02 22:43:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475387811030141803,024753878,2020-09-02 22:45:31-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474869078624690747,024748690,2020-09-02 22:44:18-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475381311373395007,024753813,2020-09-02 22:45:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474861478015494325,024748614,2020-09-02 22:44:05-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474310601583102485,024743106,2020-09-02 22:47:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475481721738942214,024754817,2020-09-02 22:45:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474394011217239432,024743940,2020-09-02 22:43:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474570732207523900,024745707,2020-09-02 22:43:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474870678664793304,024748706,2020-09-02 22:44:20-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475478521403460554,024754785,2020-09-02 22:45:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014600275745517003957809,002757455,2020-09-02 18:24:18-0400,896,17107,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-03
0027020014602474558530269346218,024745585,2020-09-02 22:42:58-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475472421035181160,024754724,2020-09-02 22:44:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474766360201471402,024747663,2020-09-02 22:42:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474556430152477780,024745564,2020-09-02 22:42:18-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474856477380262846,024748564,2020-09-02 22:44:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474674544133569040,024746745,2020-09-02 22:46:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602235630489123133353,022356304,2020-09-02 17:47:19-0700,894,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027020014602474689846032968750,024746898,2020-09-02 22:47:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474856177375536007,024748561,2020-09-02 22:44:10-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474678244685823473,024746782,2020-09-02 22:46:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475477421144313551,024754774,2020-09-02 22:45:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474678844839958919,024746788,2020-09-02 22:46:49-0400,891,23150,Phase 1a - Origin Primary Processing,,
